Transaction_ID,Customer_ID,Name,Email,Address,State,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Total_Purchases,Amount,Total Sales,Product_Category,Product_Brand,Product_Type,Feedback,Payment_Method,Order_Status,Ratings,products
7844076,83946,Jennifer Alvarez,Robert18@gmail.com,42280 Garcia Streets,England,UK,19,Male,Medium,New,12/26/2023,2023,December,8,30.12,90.35,Grocery,Coca-Cola,Juice,Excellent,Debit Card,Delivered,4,Grape juice
8383353,37398,Alexis Chan,Troy76@gmail.com,1501 George Inlet Suite 522,England,UK,19,Male,Medium,New,12/1/2023,2023,December,5,470.53,941.06,Home Decor,Home Depot,Decorations,Excellent,PayPal,Delivered,4,Mirrors
8320704,55738,Julie Smith,Nathan30@gmail.com,70583 Valerie Mall,England,UK,19,Female,Medium,New,12/29/2023,2023,December,8,480.73,2403.64,Books,HarperCollins,Fiction,Excellent,Cash,Delivered,4,Mystery
7600070,64945,Ashley Holland,Tara75@gmail.com,685 Chavez Valley Apt. 189,England,UK,19,Female,Medium,New,12/27/2023,2023,December,4,196.73,1180.41,Clothing,Nike,Shoes,Excellent,PayPal,Delivered,4,High heels
6068786,51840,Jacob Smith,Nicholas55@gmail.com,769 David Lodge,England,UK,19,Male,Medium,Regular,4/30/2023,2023,April,3,87.95,439.76,Books,Penguin Books,Children's,Excellent,Debit Card,Delivered,5,Art supplies
6540164,95667,Elizabeth Weaver,Howard59@gmail.com,926 Byrd Canyon Suite 491,England,UK,19,Male,Medium,New,12/16/2023,2023,December,6,389.04,1167.12,Home Decor,IKEA,Lighting,Excellent,Cash,Delivered,5,Track lighting
7214017,86412,Chase Johnson,Michelle31@gmail.com,237 Lindsey Parks Suite 738,England,UK,19,Male,Medium,Regular,8/18/2023,2023,August,3,242.98,1943.88,Electronics,Sony,Television,Excellent,Debit Card,Delivered,5,OLED TV
4702826,64066,Heather Mckinney,Valerie7@gmail.com,00106 Amanda Hills,England,UK,19,Female,Medium,Regular,9/12/2023,2023,September,1,76.01,684.05,Books,Random House,Non-Fiction,Good,Debit Card,Delivered,4,History
3059525,91031,Matthew Summers,Holly23@gmail.com,150 Miller Island Suite 566,England,UK,19,Female,Medium,Regular,2/3/2024,2024,February,8,233.89,935.55,Books,Penguin Books,Non-Fiction,Bad,PayPal,Delivered,1,Business
6677751,30178,Courtney Bernard,Amber95@gmail.com,6525 Renee Wall,England,UK,19,Male,Medium,Regular,6/28/2023,2023,June,1,480.48,4324.33,Books,Penguin Books,Fiction,Bad,PayPal,Delivered,1,Thriller
2244060,57183,Ricky Austin,Raymond95@gmail.com,6458 Levi Passage Suite 468,England,UK,19,Male,Medium,Regular,2/12/2024,2024,February,1,148.17,1037.17,Clothing,Adidas,T-shirt,Average,Credit Card,Delivered,2,Plain tee
3146107,48416,Joshua Mathews,Jordan91@gmail.com,342 Smith Wall,England,UK,19,Female,Medium,Regular,10/2/2023,2023,October,8,319.68,959.03,Home Decor,Bed Bath & Beyond,Bedding,Good,PayPal,Delivered,4,Mattress topper
8578505,11772,Christian Shields,Jesus64@gmail.com,57480 Jeffrey Courts Apt. 605,England,UK,19,Male,Medium,Regular,9/16/2023,2023,September,10,104.33,312.98,Home Decor,Home Depot,Furniture,Good,Debit Card,Delivered,3,Dresser
2021521,21404,Jeffrey Dominguez,Kayla46@gmail.com,5786 Eaton Turnpike Suite 681,England,UK,19,Male,Medium,Regular,4/28/2023,2023,April,7,414.77,1659.06,Clothing,Adidas,T-shirt,Good,Debit Card,Delivered,3,V-neck tee
2625702,51285,Catherine Sanders,April31@gmail.com,66901 Chen Road Apt. 218,England,UK,19,Male,Medium,New,12/23/2023,2023,December,6,48,48,Grocery,Nestle,Snacks,Good,Cash,Delivered,3,Granola bars
7231502,39981,Janet Ramirez,Lisa5@gmail.com,684 Calderon Way Apt. 812,England,UK,19,Female,Medium,Regular,8/30/2023,2023,August,8,454.15,908.31,Clothing,Zara,Shirt,Excellent,Debit Card,Delivered,5,Dress shirt
7579896,47550,Deborah Rhodes,Alexis84@gmail.com,70229 Rhodes Harbors,England,UK,19,Female,Medium,Regular,11/29/2023,2023,November,2,364.3,2550.09,Books,Penguin Books,Non-Fiction,Good,Credit Card,Delivered,4,Business
2343849,49115,Raymond Duran,Nicholas24@gmail.com,82882 Campos Pike,England,UK,19,Male,Medium,Regular,9/21/2023,2023,September,6,252.31,2523.15,Electronics,Samsung,Smartphone,Average,Credit Card,Delivered,2,Google Pixel
1875999,31552,Daniel Cohen,Scott92@gmail.com,4846 Stephanie Trail Suite 688,England,UK,19,Female,Medium,Regular,8/12/2023,2023,August,7,480.41,4804.11,Home Decor,Bed Bath & Beyond,Bedding,Bad,Debit Card,Delivered,1,Pillowcase set
7318912,95001,Robert Jimenez,Courtney1@gmail.com,810 Ward Islands Apt. 748,England,UK,19,Male,Medium,Regular,7/16/2023,2023,July,6,342.94,1714.68,Grocery,Pepsi,Soft Drink,Average,Cash,Delivered,2,Ginger ale
3329640,77111,Ronald Johnson,Gregory60@gmail.com,067 Park Ramp,England,UK,19,Male,Medium,Regular,1/15/2024,2024,January,9,449.98,2699.85,Books,HarperCollins,Non-Fiction,Bad,Cash,Delivered,1,Cooking
7098143,62865,Keith Wright,Rebecca93@gmail.com,8600 Marshall Fork Apt. 932,England,UK,19,Female,Medium,New,12/5/2023,2023,December,6,454.77,4547.65,Clothing,Zara,Jeans,Bad,Cash,Delivered,1,Bootcut jeans
7767554,88711,Amber Daniels,Nicole20@gmail.com,8827 Cross Trail Apt. 266,England,UK,19,Female,Medium,Regular,11/15/2023,2023,November,7,393.38,1573.53,Clothing,Zara,Dress,Bad,Cash,Delivered,1,Sheath dress
1014006,24020,Angelica Castillo,Sandra88@gmail.com,3170 Walter Street Suite 063,England,UK,19,Male,Medium,Regular,4/9/2023,2023,April,5,36.18,72.36,Books,Penguin Books,Non-Fiction,Average,PayPal,Delivered,2,Cooking
8966489,29576,William Barry,Allison2@gmail.com,5386 English Glen,England,UK,19,Male,Medium,New,12/24/2023,2023,December,10,352.59,1410.34,Electronics,Apple,Smartphone,Excellent,Cash,Delivered,4,Nokia
9729170,28377,Gary Cohen,Charles78@gmail.com,19121 Jose Meadow,England,UK,19,Male,Medium,Regular,9/24/2023,2023,September,2,249.27,249.27,Home Decor,IKEA,Lighting,Average,Debit Card,Delivered,2,Ceiling lights
7649753,92006,Kaitlin Lane,Cassandra1@gmail.com,76079 Joseph River,England,UK,19,Female,Medium,Regular,11/15/2023,2023,November,10,182.29,546.88,Grocery,Coca-Cola,Soft Drink,Bad,Credit Card,Delivered,1,Root beer
6486602,71412,Steven Evans,Stacey95@gmail.com,42745 Clark Hills Suite 612,England,UK,19,Female,Medium,Regular,2/20/2024,2024,February,7,379.55,759.09,Books,HarperCollins,Thriller,Excellent,Credit Card,Delivered,5,Action
2056130,27713,Nicole Jones,David94@gmail.com,51050 Jeffrey Rest,England,UK,19,Female,Medium,Regular,6/10/2023,2023,June,8,311.27,1245.08,Home Decor,Home Depot,Tools,Good,Cash,Delivered,4,Utility knife
9920819,40245,Matthew Rose,Timothy80@gmail.com,690 Nichole Villages Apt. 817,England,UK,19,Female,Medium,Regular,4/14/2023,2023,April,10,451.68,2710.09,Grocery,Pepsi,Juice,Good,Debit Card,Delivered,4,Cranberry juice
2754733,86945,Andrew Thomas,Amanda91@gmail.com,24930 Daniel Motorway Apt. 910,England,UK,19,Male,Medium,Regular,11/24/2023,2023,November,2,173.62,868.09,Clothing,Nike,Shoes,Bad,Debit Card,Delivered,1,Boots
1486320,37301,Angela Mclaughlin,Melissa93@gmail.com,24240 Burke Land,England,UK,19,Female,Medium,Regular,10/25/2023,2023,October,5,54.43,544.28,Electronics,Samsung,Smartphone,Bad,PayPal,Delivered,1,LG G
1368323,79937,Curtis Oconnor,Jordan19@gmail.com,451 Estrada Burgs,England,UK,19,Male,Medium,Regular,11/24/2023,2023,November,5,477.12,1908.46,Grocery,Coca-Cola,Water,Average,Credit Card,Delivered,2,Mineral water
8307775,23824,Heather Snyder,Mitchell30@gmail.com,640 Andrew Drives,England,UK,19,Male,Medium,Regular,8/26/2023,2023,August,5,83.34,83.34,Electronics,Samsung,Television,Average,Cash,Delivered,2,OLED TV
3315558,66040,David Floyd,Samantha16@gmail.com,349 Timothy Shores,England,UK,19,Male,Medium,Regular,10/5/2023,2023,October,5,131.89,395.66,Books,Penguin Books,Fiction,Bad,Cash,Delivered,1,Literary fiction
9280060,38191,Paul Mueller,Mario40@gmail.com,89544 Robert Canyon Apt. 599,England,UK,19,Female,Medium,Regular,8/5/2023,2023,August,5,339.85,3398.55,Books,HarperCollins,Thriller,Good,Credit Card,Delivered,4,Mystery
2625707,97685,Maurice Patton,Jennifer33@gmail.com,880 Harris Pass,England,UK,19,Female,Medium,Regular,11/21/2023,2023,November,2,34.6,103.79,Books,HarperCollins,Thriller,Good,PayPal,Delivered,4,Psychological thriller
3897059,36898,Mr. Kevin Black,Colin2@gmail.com,8900 Finley Station Suite 906,England,UK,19,Male,Medium,Regular,11/10/2023,2023,November,9,45.61,182.46,Grocery,Coca-Cola,Water,Good,Cash,Delivered,3,Distilled water
6479655,26852,Dana Lane,Juan39@gmail.com,94554 Vincent Creek,England,UK,19,Male,Medium,Regular,1/19/2024,2024,January,3,373.2,1866,Books,Penguin Books,Non-Fiction,Excellent,Debit Card,Delivered,5,Psychology
2112648,85509,Ellen Young,Adam88@gmail.com,05793 Castaneda Springs Suite 902,England,UK,19,Male,Medium,Regular,2/10/2024,2024,February,5,30.55,122.18,Grocery,Coca-Cola,Soft Drink,Good,PayPal,Delivered,3,Fruit punch
6142070,29769,Don Rodriguez,Donna8@gmail.com,7891 Sawyer Glens,England,UK,19,Female,Medium,New,12/26/2023,2023,December,2,258.13,1548.78,Grocery,Pepsi,Water,Excellent,Debit Card,Delivered,4,Distilled water
5182725,20969,John Stewart,Nicole24@gmail.com,9614 Porter View Apt. 418,England,UK,19,Female,Medium,Regular,9/23/2023,2023,September,10,464.96,2789.76,Grocery,Pepsi,Juice,Excellent,PayPal,Delivered,5,Grapefruit juice
3400053,46436,Brittany Lozano,Wendy4@gmail.com,5904 Theresa Spurs,England,UK,19,Female,Medium,Regular,3/9/2023,2023,March,3,378.59,2650.16,Electronics,Apple,Smartphone,Average,Debit Card,Delivered,2,iPhone
6904045,68501,Stacy Nichols,Dylan14@gmail.com,89180 Underwood Grove Apt. 489,England,UK,19,Female,Medium,Regular,1/8/2024,2024,January,1,365.54,2558.8,Grocery,Pepsi,Juice,Bad,PayPal,Delivered,1,Grape juice
6600835,76149,Tonya Yoder,Jason13@gmail.com,1515 Terry Estate,England,UK,19,Female,Medium,Regular,6/23/2023,2023,June,2,193.54,580.62,Grocery,Nestle,Chocolate,Good,Debit Card,Delivered,3,White chocolate
1270505,67187,Billy Mendoza,Brenda27@gmail.com,8425 Mcdaniel Lakes Apt. 232,England,UK,19,Male,Medium,Regular,7/6/2023,2023,July,7,388.64,1165.91,Books,Penguin Books,Children's,Bad,Debit Card,Delivered,1,Building blocks
6930863,23243,Monica Lawson,Adrian25@gmail.com,75951 Whitney Forges Apt. 509,England,UK,19,Male,Medium,Regular,3/6/2023,2023,March,8,397.03,1191.1,Electronics,Samsung,Television,Bad,PayPal,Delivered,1,HDR TV
5637970,22405,Daniel Hays,Tara7@gmail.com,49472 Mary Drive,England,UK,19,Male,Medium,New,12/31/2023,2023,December,5,486.45,3405.13,Books,Random House,Fiction,Bad,Credit Card,Delivered,1,Adventure
1230923,70658,Bryan Gallagher,Jason75@gmail.com,5118 Jacqueline Lock Suite 261,England,UK,19,Male,Medium,Regular,4/10/2023,2023,April,2,329.95,989.85,Books,Random House,Fiction,Good,Debit Card,Delivered,4,Mystery
2920918,62024,Charles Rowe,Melanie98@gmail.com,966 Lisa Lakes Apt. 366,England,UK,19,Male,Medium,Regular,11/10/2023,2023,November,8,409.39,2046.96,Clothing,Adidas,T-shirt,Average,Credit Card,Delivered,2,Off-the-shoulder tee
1574272,34076,Christopher Kelly,Deborah53@gmail.com,3363 Gabrielle Vista Apt. 139,England,UK,19,Male,Medium,Regular,9/6/2023,2023,September,4,429.95,3009.63,Home Decor,IKEA,Furniture,Good,Cash,Delivered,4,Dresser
2450685,55602,Christine Myers,Julie79@gmail.com,717 Mcdaniel Islands,England,UK,19,Female,Medium,Regular,5/10/2023,2023,May,2,87.83,87.83,Home Decor,Home Depot,Tools,Good,PayPal,Delivered,3,Tape measure
1326990,27212,Taylor Hunt,Michael96@gmail.com,26928 Snyder Point,England,UK,19,Female,Medium,Regular,10/1/2023,2023,October,8,82.89,248.68,Books,Random House,Non-Fiction,Average,PayPal,Delivered,2,Self-help
4130943,45080,Rachel Scott,Crystal45@gmail.com,8783 Wilson Ways,England,UK,19,Male,Medium,Regular,9/22/2023,2023,September,8,482.07,482.07,Electronics,Apple,Laptop,Bad,PayPal,Delivered,1,MacBook
4913559,52681,Angela David,Gregory74@gmail.com,3972 Michael Lane,England,UK,19,Female,Medium,Regular,1/27/2024,2024,January,2,459.1,4590.97,Clothing,Adidas,Jacket,Average,Debit Card,Delivered,2,Windbreaker
9077648,98588,Debbie Johnson,Michael93@gmail.com,49364 Smith Mews Suite 495,England,UK,19,Female,Medium,Regular,1/27/2024,2024,January,1,68.91,620.22,Electronics,Apple,Tablet,Good,Cash,Delivered,4,Samsung Galaxy Tab
8744754,53627,Jasmine Williams,Daniel39@gmail.com,688 Hicks Villages,England,UK,19,Male,Medium,Regular,9/18/2023,2023,September,8,22.55,135.31,Books,Random House,Fiction,Average,PayPal,Delivered,2,Dystopian
9859810,52705,Perry Floyd,Jennifer67@gmail.com,032 Katelyn Plains,England,UK,19,Male,Medium,Regular,5/15/2023,2023,May,5,333.71,333.71,Home Decor,Bed Bath & Beyond,Bedding,Average,Cash,Delivered,2,Dust ruffle
8445384,53157,Bradley Bennett,Melinda63@gmail.com,8363 Williams Ports Suite 735,England,UK,19,Male,Medium,Regular,8/20/2023,2023,August,6,192.69,1541.53,Home Decor,IKEA,Decorations,Bad,Debit Card,Delivered,1,Mirrors
1055943,98330,Jasmine Rich,Rachel24@gmail.com,09413 Ricky Flats Suite 236,England,UK,19,Female,Medium,Regular,11/13/2023,2023,November,3,310.02,2790.15,Home Decor,IKEA,Furniture,Average,PayPal,Delivered,2,Desk
6411062,78127,Andre Jones,Jennifer91@gmail.com,06283 Dominguez Estate Apt. 090,England,UK,19,Female,Medium,Regular,6/27/2023,2023,June,3,253.47,2281.23,Clothing,Adidas,Jacket,Good,PayPal,Delivered,3,Bomber jacket
2994227,67616,David Summers,Sara8@gmail.com,895 Nichols Shores Apt. 989,England,UK,19,Female,Medium,Regular,7/6/2023,2023,July,7,179.31,358.61,Home Decor,Home Depot,Furniture,Excellent,Debit Card,Delivered,4,Dining table
6764606,67713,Calvin Wallace,Timothy80@gmail.com,554 Jennifer Hollow,England,UK,19,Male,Medium,Regular,3/9/2023,2023,March,8,465.06,4650.63,Books,HarperCollins,Fiction,Average,Debit Card,Delivered,2,Dystopian
5452363,28842,Brandy Morris,Brandon60@gmail.com,48748 James Stravenue Suite 233,England,UK,19,Female,Medium,Regular,1/19/2024,2024,January,6,221.75,1552.28,Clothing,Adidas,Shoes,Average,Debit Card,Delivered,2,Espadrilles
8526357,68502,Austin Scott,John46@gmail.com,7253 Kristin Corner,England,UK,19,Male,Medium,Regular,2/17/2024,2024,February,2,82.73,661.85,Electronics,Samsung,Smartphone,Bad,Credit Card,Delivered,1,LG G
1821272,92401,Geoffrey Wilson,Dustin81@gmail.com,2837 Romero Lakes Apt. 577,England,UK,19,Female,Medium,Regular,3/14/2023,2023,March,4,151.46,302.92,Books,Penguin Books,Children's,Excellent,Cash,Delivered,5,Plush toys
8387352,27806,Lori Kaiser,James5@gmail.com,04847 Cindy Court,England,UK,19,Male,Medium,Regular,11/13/2023,2023,November,6,413.7,413.7,Grocery,Nestle,Snacks,Good,Credit Card,Delivered,3,Pretzels
3896321,21942,Jason Torres,Timothy59@gmail.com,0217 Debra Manor Apt. 047,England,UK,19,Male,Medium,Regular,2/5/2024,2024,February,9,359.6,2876.84,Grocery,Pepsi,Water,Good,Cash,Delivered,3,Coconut water
7510169,46241,Henry Obrien,Janice20@gmail.com,53944 Dustin Crest,England,UK,19,Female,Medium,Regular,4/14/2023,2023,April,3,482.99,3380.96,Grocery,Coca-Cola,Juice,Good,PayPal,Delivered,4,Mixed fruit juice
3437609,96410,Brian Blackwell,Stephanie79@gmail.com,10705 Holloway Mills,England,UK,19,Female,Medium,Regular,1/19/2024,2024,January,4,268.77,268.77,Grocery,Coca-Cola,Soft Drink,Good,Debit Card,Delivered,3,Cream soda
2975254,37745,John Munoz,Amanda94@gmail.com,155 Kelsey Avenue,England,UK,19,Female,Medium,Regular,1/23/2024,2024,January,2,31.25,218.77,Grocery,Nestle,Snacks,Excellent,Debit Card,Delivered,4,Pretzels
6253046,99207,Karen Ellison,Zachary18@gmail.com,720 Rebekah Lake,England,UK,19,Male,Medium,Regular,11/4/2023,2023,November,2,497.84,2987.06,Clothing,Adidas,Shoes,Bad,Cash,Delivered,1,Flip flops
3291501,13520,Bryan Reyes,Susan59@gmail.com,6187 Herrera Canyon,England,UK,19,Male,Medium,Regular,10/5/2023,2023,October,1,427.48,427.48,Home Decor,IKEA,Decorations,Bad,PayPal,Delivered,1,Mirrors
4124484,97009,Ricardo Walter,Amanda48@gmail.com,0467 Jackson Station,England,UK,19,Female,Medium,Regular,5/31/2023,2023,May,2,307.95,1847.67,Grocery,Coca-Cola,Water,Good,Debit Card,Delivered,4,Bottled water
1113929,27080,Christina Vargas,Bradley88@gmail.com,2705 Walter Center,England,UK,19,Male,Medium,Regular,2/29/2024,2024,February,5,57.63,518.71,Clothing,Nike,Shoes,Bad,Debit Card,Delivered,1,Running shoes
9620329,44761,Nathan Johnson,Christopher3@gmail.com,824 Brittany Pass,England,UK,19,Female,Medium,Regular,11/1/2023,2023,November,5,128.84,1288.36,Home Decor,Bed Bath & Beyond,Kitchen,Average,Credit Card,Delivered,2,Refrigerator
2554832,90375,Wanda Davis,Stacy30@gmail.com,789 Anthony Lake,England,UK,19,Male,Medium,Regular,8/20/2023,2023,August,10,358.33,2508.34,Books,Penguin Books,Children's,Excellent,PayPal,Delivered,5,Games
3268418,93134,Justin Schneider,Nicholas57@gmail.com,15177 Mcclure Square Apt. 597,England,UK,19,Male,Medium,Regular,1/3/2024,2024,January,10,287.36,1436.78,Home Decor,IKEA,Furniture,Excellent,Cash,Delivered,5,Bookshelf
3706361,48383,Paul Davis,Kara25@gmail.com,16426 Heather Skyway Apt. 059,England,UK,19,Male,Medium,Regular,6/19/2023,2023,June,9,336.78,3367.77,Home Decor,Home Depot,Decorations,Bad,Credit Card,Delivered,1,Rugs
1324366,68995,Rachel Smith,Alexis37@gmail.com,54683 Smith Forges Apt. 388,England,UK,19,Female,Medium,Regular,7/16/2023,2023,July,10,192.99,1736.9,Books,HarperCollins,Non-Fiction,Good,PayPal,Delivered,3,Science
2646910,58307,Jennifer Mcdonald,Whitney23@gmail.com,5268 Brown Way Suite 640,England,UK,19,Male,Medium,Regular,4/2/2023,2023,April,6,59.73,358.39,Grocery,Pepsi,Water,Average,Debit Card,Delivered,2,Mineral water
9008531,73502,Cody Andrews,Megan79@gmail.com,0123 Patricia Key Suite 805,England,UK,19,Male,Medium,Regular,9/1/2023,2023,September,5,82.37,82.37,Electronics,Sony,Smartphone,Average,PayPal,Delivered,2,Google Pixel
8784477,89762,Ryan Ingram,Katie60@gmail.com,3887 Joshua Circle,England,UK,19,Female,Medium,Regular,5/27/2023,2023,May,4,319.79,2878.11,Home Decor,IKEA,Decorations,Excellent,Credit Card,Delivered,5,Clocks
2795127,96191,Keith Owens,Jonathan21@gmail.com,331 James Court,England,UK,19,Male,Medium,Regular,3/8/2023,2023,March,5,73.65,294.58,Home Decor,Bed Bath & Beyond,Bedding,Bad,Debit Card,Delivered,1,Duvet cover
9642037,94244,Kevin Cooper,Mark63@gmail.com,35641 Cole Junction Apt. 111,England,UK,19,Female,Medium,Regular,7/9/2023,2023,July,8,439.56,3076.91,Clothing,Nike,Shorts,Average,Credit Card,Delivered,2,Cycling shorts
8888186,36021,Angela Jimenez,Brian81@gmail.com,138 Adams Dale,England,UK,19,Male,Medium,Regular,3/3/2023,2023,March,5,153.17,612.68,Grocery,Pepsi,Juice,Good,Credit Card,Delivered,4,Cranberry juice
8180519,31512,Christopher Garcia,Marc67@gmail.com,6289 Cooper Pines,England,UK,19,Male,Medium,Regular,1/28/2024,2024,January,7,331.42,1325.69,Books,Random House,Fiction,Excellent,Debit Card,Delivered,5,Literary fiction
5244933,74765,Karen Porter,Catherine69@gmail.com,34152 Lucas Road,England,UK,19,Female,Medium,Regular,3/20/2023,2023,March,2,394.19,2759.31,Electronics,Sony,Headphones,Average,Credit Card,Delivered,2,Noise-cancelling headphones
3563688,22639,Crystal Carter,Christopher51@gmail.com,211 Amy Square Suite 254,England,UK,19,Female,Medium,Regular,5/29/2023,2023,May,5,346.44,1732.18,Grocery,Coca-Cola,Juice,Excellent,Credit Card,Delivered,4,Tomato juice
2787945,78913,Ann Cisneros,Jessica59@gmail.com,4219 Jeffrey Unions Apt. 528,England,UK,19,Male,Medium,Regular,8/6/2023,2023,August,4,161.21,1612.1,Electronics,Samsung,Tablet,Bad,PayPal,Delivered,1,Huawei MediaPad
6128942,16934,Ms. Vickie Webster,Heather64@gmail.com,23033 Sandy Lane,England,UK,19,Female,Medium,Regular,9/17/2023,2023,September,9,449.64,3597.1,Clothing,Nike,Shorts,Average,Credit Card,Delivered,2,Athletic shorts
8660317,22286,Adam Thomas,Alyssa90@gmail.com,0661 Kim Forges Suite 339,England,UK,19,Female,Medium,Regular,7/28/2023,2023,July,8,356.3,3206.71,Home Decor,IKEA,Furniture,Average,Credit Card,Delivered,2,Wardrobe
9983666,99430,Angela Torres,Jason1@gmail.com,679 Walker Mall Suite 324,England,UK,19,Male,Medium,Regular,2/8/2024,2024,February,9,294,881.99,Grocery,Coca-Cola,Water,Average,Debit Card,Delivered,2,Sparkling water
5021727,92423,James Miller,Nicole49@gmail.com,616 Andrew Landing Suite 568,England,UK,19,Male,Medium,Regular,5/12/2023,2023,May,5,231.27,231.27,Electronics,Sony,Headphones,Average,Cash,Delivered,2,Sports headphones
2799191,18904,Tanya Morgan,Shannon21@gmail.com,60107 Gaines Fields,England,UK,19,Male,Medium,Regular,1/9/2024,2024,January,5,68.88,619.88,Home Decor,Bed Bath & Beyond,Bathroom,Average,Debit Card,Delivered,2,Bathtub
3622804,23830,Michelle Castro,Scott30@gmail.com,622 Zuniga Loop Apt. 025,England,UK,19,Female,Medium,Regular,6/26/2023,2023,June,2,318.65,318.65,Electronics,Sony,Headphones,Good,Cash,Delivered,4,Wireless headphones
9106933,85342,Olivia Woods,Eric99@gmail.com,70940 Garcia Harbor,England,UK,19,Male,Medium,Regular,4/26/2023,2023,April,10,79.51,397.54,Home Decor,IKEA,Furniture,Good,Debit Card,Delivered,3,Bed
5717800,95791,Victoria Diaz,Diane17@gmail.com,8832 Doyle View,England,UK,19,Male,Medium,New,12/22/2023,2023,December,3,389.53,2337.18,Books,HarperCollins,Non-Fiction,Good,Cash,Delivered,3,Travel
6026402,90304,Valerie Perez,Susan76@gmail.com,48480 Bailey Locks Suite 672,England,UK,19,Female,Medium,New,12/27/2023,2023,December,5,287.96,863.89,Books,Penguin Books,Fiction,Bad,Credit Card,Delivered,1,Literary fiction
2320335,16873,Eric Sims,Alyssa55@gmail.com,66451 Mckinney Streets Apt. 211,England,UK,19,Male,Medium,Regular,5/30/2023,2023,May,9,217.08,1085.4,Electronics,Apple,Smartphone,Good,Debit Card,Delivered,4,Sony Xperia
5806239,80087,Stacy Martin,Stephen11@gmail.com,0963 Tiffany Roads Suite 236,England,UK,19,Male,Medium,Regular,8/19/2023,2023,August,4,207.42,1866.81,Clothing,Zara,Shirt,Good,Credit Card,Delivered,4,T-shirt
3160958,37795,George Kane MD,Ryan10@gmail.com,5342 Rivers Glens Apt. 659,England,UK,19,Male,Medium,Regular,7/28/2023,2023,July,2,125.22,375.65,Books,Penguin Books,Children's,Excellent,Debit Card,Delivered,5,Books
8141940,94253,Deborah Buckley,Melissa72@gmail.com,90732 Gonzalez Divide,England,UK,19,Male,Medium,Regular,10/29/2023,2023,October,8,27.41,246.73,Books,HarperCollins,Fiction,Excellent,Cash,Delivered,4,Adventure
2515789,13813,Michael Wilson,Katherine35@gmail.com,36664 Gordon Forest Suite 858,England,UK,19,Female,Medium,Regular,5/9/2023,2023,May,9,453.84,4084.52,Books,Penguin Books,Fiction,Excellent,Debit Card,Delivered,5,Literary fiction
4160170,90429,Christina Jackson,Amber54@gmail.com,902 Martinez Skyway,England,UK,19,Female,Medium,Regular,5/4/2023,2023,May,1,295.41,2658.71,Electronics,Samsung,Tablet,Bad,Cash,Delivered,1,Amazon Fire Tablet
4480857,50930,Elizabeth Baker,Jackie76@gmail.com,936 Grant Throughway Apt. 013,England,UK,19,Female,Medium,New,12/25/2023,2023,December,7,407.59,1222.76,Home Decor,IKEA,Lighting,Good,Cash,Delivered,3,Desk lamps
2591446,14194,Nicole Rogers,Gabrielle54@gmail.com,09993 Anthony Pike Suite 238,England,UK,19,Female,Medium,Regular,9/22/2023,2023,September,4,344.46,2066.76,Electronics,Sony,Headphones,Good,Credit Card,Delivered,4,On-ear headphones
2131500,34791,Luis Becker,Amanda2@gmail.com,020 Alison Camp Suite 264,England,UK,19,Male,Medium,Regular,3/27/2023,2023,March,3,368.13,368.13,Clothing,Adidas,Shoes,Good,Debit Card,Delivered,3,Slippers
8061680,63924,Anthony Wright,Cynthia24@gmail.com,82062 Blake Loaf Apt. 423,England,UK,19,Male,Medium,Regular,11/21/2023,2023,November,10,361.61,2169.66,Clothing,Nike,T-shirt,Bad,Credit Card,Delivered,1,Raglan tee
1420218,54718,Robert Fox,William67@gmail.com,83883 Randy Union Suite 649,England,UK,19,Female,Medium,Regular,10/24/2023,2023,October,3,410.36,1231.09,Books,Penguin Books,Non-Fiction,Bad,Cash,Delivered,1,Cooking
6591526,73054,Gabriela Bates,Gregory97@gmail.com,610 Jennifer Roads,England,UK,19,Male,Medium,Regular,1/27/2024,2024,January,6,28.92,260.29,Electronics,Apple,Smartphone,Average,Credit Card,Delivered,2,iPhone
2438175,62411,Juan Harrison,Howard51@gmail.com,9571 Ross Ridge,England,UK,19,Male,Medium,Regular,5/16/2023,2023,May,7,400.73,2404.37,Clothing,Adidas,T-shirt,Good,Debit Card,Delivered,3,Graphic tee
6517799,82413,Jessica Gilbert,Dustin76@gmail.com,1960 Pittman Forge Suite 447,England,UK,19,Male,Medium,Regular,5/28/2023,2023,May,10,398.77,2392.6,Electronics,Sony,Headphones,Bad,Cash,Delivered,1,Gaming headphones
7662273,74606,Joshua Andrade,Jason53@gmail.com,81994 Garcia Land,England,UK,19,Female,Medium,Regular,9/3/2023,2023,September,7,40.39,282.72,Books,Random House,Fiction,Bad,Cash,Delivered,1,Horror
8095680,91995,Brandy Mitchell,Jackie63@gmail.com,60482 Leblanc Overpass Apt. 021,England,UK,19,Female,Medium,Regular,7/7/2023,2023,July,4,357.63,2503.41,Grocery,Nestle,Snacks,Good,Credit Card,Delivered,4,Pretzels
4335231,65573,James Guerrero,Stephanie70@gmail.com,59401 Freeman Road,England,UK,19,Male,Medium,Regular,1/12/2024,2024,January,9,161.83,161.83,Clothing,Adidas,Jacket,Bad,Cash,Delivered,1,Blazer
1040590,68821,Randy Watson,Yvette24@gmail.com,7610 Castro Pine,England,UK,19,Female,Medium,Regular,1/21/2024,2024,January,1,114.94,804.59,Books,Penguin Books,Children's,Average,Debit Card,Delivered,2,Plush toys
